customer_id,age,gender,city,income_band,card_type,credit_limit,join_date,account_status
C03440,48,Male,Kolkata,Low,Gold,245000,2019-01-23,Active
C03441,21,Female,Mumbai,Medium,Classic,95000,2020-03-22,Active
C03442,29,Female,Hyderabad,Low,Classic,120000,2023-06-05,Active
C03443,33,Male,Ahmedabad,Low,Classic,80000,2023-01-19,Active
C03444,52,Female,Hyderabad,Medium,Platinum,830000,2019-10-13,Active
C03445,48,Male,Delhi,Low,Classic,145000,2019-12-29,Active
C03446,51,Male,Mumbai,Medium,Classic,110000,2021-03-01,Active
C03447,28,Female,Chennai,Low,Classic,95000,2022-12-14,Active
C03448,28,Female,Ahmedabad,High,Platinum,430000,2023-08-22,Active
C03449,54,Male,Ahmedabad,High,Classic,80000,2020-12-16,Active
C03450,43,Male,Pune,Medium,Platinum,970000,2020-02-01,Active
C03451,30,Female,Hyderabad,High,Classic,50000,2020-08-22,Active
C03452,57,Female,Delhi,Low,Classic,125000,2023-03-31,Blocked
C03453,45,Male,Hyderabad,Medium,Classic,65000,2023-04-16,Active
C03454,53,Male,Chennai,Low,Platinum,960000,2020-03-01,Active
C03455,24,Male,Chennai,Medium,Platinum,560000,2019-04-15,Active
C03456,27,Male,Mumbai,Low,Classic,130000,2020-10-30,Active
C03457,53,Male,Kolkata,Low,Classic,105000,2023-07-15,Active
C03458,22,Male,Hyderabad,High,Gold,255000,2019-06-29,Active
C03459,52,Male,Kolkata,Low,Classic,105000,2023-09-07,Active
C03460,25,Female,Chennai,Medium,Classic,60000,2019-09-14,Blocked
C03461,37,Male,Ahmedabad,Medium,Classic,95000,2019-04-08,Active
C03462,32,Female,Bangalore,Low,Classic,145000,2021-02-26,Inactive
C03463,32,Male,Chennai,Medium,Classic,130000,2021-04-19,Active
C03464,55,Male,Chennai,Low,Classic,115000,2023-04-23,Active
C03465,41,Male,Ahmedabad,High,Classic,110000,2023-05-18,Active
C03466,41,Female,Hyderabad,High,Platinum,980000,2019-09-19,Inactive
C03467,22,Male,Pune,Medium,Classic,110000,2022-06-30,Active
C03468,41,Male,Ahmedabad,High,Gold,275000,2020-04-15,Inactive
C03469,35,Male,Chennai,Low,Classic,85000,2023-09-13,Active
C03470,31,Male,Delhi,Low,Gold,305000,2020-08-19,Inactive
C03471,30,Male,Pune,Low,Classic,115000,2023-10-10,Active
C03472,38,Female,Ahmedabad,Medium,Gold,315000,2020-12-01,Active
C03473,43,Male,Chennai,Low,Classic,140000,2019-12-07,Blocked
C03474,51,Female,Bangalore,Medium,Platinum,680000,2019-09-23,Inactive
C03475,46,Female,Chennai,Medium,Classic,105000,2019-11-22,Inactive
C03476,22,Male,Mumbai,Low,Classic,145000,2023-12-15,Active
C03477,59,Female,Hyderabad,Low,Platinum,620000,2022-07-18,Blocked
C03478,27,Female,Bangalore,Low,Gold,240000,2020-04-05,Active
C03479,44,Female,Delhi,Medium,Classic,125000,2021-03-21,Inactive
C03480,59,Male,Kolkata,Low,Platinum,680000,2019-11-29,Active
C03481,52,Female,Ahmedabad,Low,Classic,95000,2021-10-21,Active
C03482,46,Female,Chennai,Medium,Classic,125000,2020-06-18,Active
C03483,43,Male,Chennai,Low,Platinum,610000,2019-01-10,Active
C03484,34,Male,Kolkata,Medium,Classic,140000,2021-05-12,Active
C03485,49,Female,Kolkata,Medium,Platinum,880000,2021-11-09,Active
C03486,45,Female,Ahmedabad,Medium,Classic,60000,2021-09-24,Active
C03487,51,Male,Kolkata,Medium,Gold,230000,2019-03-27,Active
C03488,22,Female,Ahmedabad,Low,Gold,285000,2020-04-24,Active
C03489,22,Male,Delhi,Low,Platinum,350000,2022-04-03,Inactive
C03490,43,Male,Kolkata,Medium,Gold,350000,2022-09-24,Active
C03491,31,Male,Chennai,Low,Classic,115000,2020-12-21,Active
C03492,49,Female,Kolkata,High,Gold,180000,2022-02-06,Active
C03493,62,Female,Mumbai,Low,Classic,85000,2021-02-16,Inactive
C03494,55,Male,Pune,Medium,Gold,185000,2019-12-06,Active
C03495,29,Female,Pune,Low,Platinum,880000,2023-10-06,Inactive
C03496,52,Male,Bangalore,High,Classic,50000,2019-06-07,Active
C03497,50,Female,Ahmedabad,Medium,Gold,320000,2022-03-12,Active
C03498,35,Male,Chennai,Medium,Classic,90000,2022-08-09,Inactive
C03499,34,Male,Delhi,Medium,Classic,85000,2021-06-17,Active
C03500,37,Female,Kolkata,Low,Classic,70000,2023-01-18,Active
C03501,42,Male,Delhi,Medium,Gold,305000,2021-05-24,Active
C03502,50,Female,Bangalore,Low,Classic,50000,2023-06-05,Blocked
C03503,37,Male,Mumbai,Medium,Gold,155000,2022-02-14,Active
C03504,36,Male,Bangalore,Low,Classic,95000,2021-12-19,Inactive
C03505,28,Male,Chennai,Low,Gold,220000,2019-03-19,Active
C03506,59,Female,Pune,Low,Classic,95000,2019-02-04,Active
C03507,51,Male,Mumbai,Low,Platinum,430000,2021-10-24,Active
C03508,32,Female,Mumbai,Low,Classic,105000,2021-03-06,Active
C03509,53,Female,Ahmedabad,High,Gold,195000,2019-02-11,Active
C03510,32,Male,Delhi,Medium,Classic,90000,2022-11-16,Active
C03511,45,Male,Mumbai,High,Gold,240000,2022-11-02,Active
C03512,58,Male,Ahmedabad,Low,Classic,140000,2020-05-15,Active
C03513,38,Female,Ahmedabad,Medium,Gold,230000,2019-07-10,Active
C03514,39,Male,Chennai,Medium,Classic,55000,2021-01-13,Active
C03515,23,Male,Kolkata,Medium,Gold,195000,2023-07-27,Inactive
C03516,55,Male,Chennai,Medium,Classic,70000,2022-01-21,Inactive
C03517,25,Female,Kolkata,Medium,Classic,80000,2022-06-13,Inactive
C03518,55,Female,Chennai,Medium,Classic,75000,2019-03-27,Active
C03519,47,Female,Pune,Medium,Classic,55000,2020-06-17,Active
C03520,57,Female,Hyderabad,Medium,Classic,85000,2019-12-14,Active
C03521,41,Male,Mumbai,High,Platinum,930000,2023-06-09,Active
C03522,36,Male,Mumbai,High,Platinum,840000,2019-05-27,Inactive
C03523,48,Female,Chennai,Medium,Gold,300000,2019-09-29,Inactive
C03524,45,Female,Kolkata,Low,Classic,65000,2023-03-21,Active
C03525,53,Male,Delhi,Low,Classic,85000,2019-02-11,Blocked
C03526,37,Male,Pune,Low,Gold,300000,2022-12-11,Active
C03527,63,Female,Mumbai,Low,Classic,130000,2019-07-25,Inactive
C03528,50,Male,Ahmedabad,Low,Platinum,930000,2021-07-14,Active
C03529,61,Male,Hyderabad,Low,Classic,115000,2023-07-31,Active
C03530,24,Female,Mumbai,Medium,Platinum,420000,2020-02-08,Active
C03531,22,Female,Bangalore,Low,Classic,115000,2022-12-29,Inactive
C03532,29,Male,Hyderabad,Medium,Gold,260000,2023-12-02,Active
C03533,51,Male,Delhi,Low,Classic,100000,2022-04-12,Inactive
C03534,45,Male,Hyderabad,High,Platinum,970000,2023-12-16,Active
C03535,57,Female,Hyderabad,Medium,Classic,130000,2020-07-29,Inactive
C03536,56,Female,Mumbai,Low,Gold,205000,2021-03-21,Blocked
C03537,25,Female,Hyderabad,High,Platinum,900000,2022-10-01,Active
C03538,44,Male,Chennai,Low,Classic,130000,2023-06-23,Blocked
C03539,44,Male,Pune,High,Classic,145000,2022-02-08,Active
C03540,49,Female,Hyderabad,Medium,Classic,100000,2023-10-18,Inactive
C03541,51,Male,Mumbai,Low,Classic,90000,2020-01-27,Active
C03542,57,Female,Chennai,Low,Classic,135000,2022-09-14,Active
C03543,39,Female,Delhi,Low,Classic,75000,2023-06-18,Active
C03544,43,Male,Ahmedabad,High,Classic,65000,2020-03-09,Active
C03545,55,Female,Bangalore,Medium,Gold,285000,2020-04-15,Active
C03546,26,Male,Hyderabad,Low,Gold,245000,2019-10-25,Active
C03547,26,Female,Chennai,Medium,Classic,95000,2021-05-31,Blocked
C03548,57,Male,Chennai,Low,Platinum,630000,2020-02-24,Active
C03549,50,Female,Delhi,Low,Platinum,750000,2021-07-07,Active
C03550,21,Female,Delhi,High,Gold,285000,2019-01-29,Inactive
C03551,28,Male,Bangalore,Medium,Classic,85000,2023-01-08,Inactive
C03552,48,Male,Bangalore,Low,Classic,70000,2022-05-08,Active
C03553,45,Male,Mumbai,High,Gold,225000,2020-09-03,Active
C03554,53,Male,Bangalore,Low,Gold,255000,2020-06-09,Active
C03555,58,Female,Bangalore,Low,Classic,120000,2020-09-14,Active
C03556,34,Male,Kolkata,Low,Gold,230000,2022-11-18,Active
C03557,31,Male,Ahmedabad,Medium,Classic,50000,2021-02-03,Active
C03558,22,Male,Ahmedabad,Medium,Classic,105000,2023-10-21,Active
C03559,50,Female,Chennai,Low,Gold,245000,2023-11-12,Active
C03560,50,Female,Hyderabad,Medium,Gold,240000,2022-08-16,Active
C03561,24,Male,Kolkata,Medium,Classic,70000,2022-10-21,Active
C03562,33,Female,Kolkata,Medium,Gold,220000,2022-06-16,Active
C03563,27,Female,Kolkata,High,Platinum,590000,2023-11-02,Inactive
C03564,58,Male,Hyderabad,Low,Gold,320000,2023-11-01,Inactive
C03565,23,Female,Pune,Low,Gold,160000,2021-05-24,Active
C03566,29,Male,Bangalore,Medium,Classic,145000,2021-10-28,Active
C03567,34,Male,Kolkata,Low,Classic,135000,2020-03-31,Active
C03568,31,Male,Pune,Low,Classic,125000,2022-08-26,Active
C03569,57,Male,Pune,Low,Gold,220000,2020-03-08,Active
C03570,34,Female,Mumbai,Medium,Gold,170000,2021-01-16,Active
C03571,39,Male,Mumbai,Low,Classic,95000,2023-09-25,Active
C03572,28,Male,Hyderabad,Low,Classic,95000,2020-09-23,Active
C03573,27,Male,Delhi,Low,Classic,110000,2022-07-02,Active
C03574,27,Female,Chennai,Medium,Classic,135000,2021-09-10,Active
C03575,23,Female,Bangalore,Medium,Platinum,360000,2022-08-02,Active
C03576,23,Male,Chennai,Low,Gold,325000,2021-11-05,Active
C03577,38,Female,Kolkata,Medium,Classic,140000,2021-10-30,Active
C03578,53,Female,Bangalore,Medium,Gold,270000,2021-04-01,Active
C03579,57,Male,Bangalore,Medium,Gold,170000,2020-04-10,Active
C03580,48,Female,Ahmedabad,Low,Gold,285000,2021-05-10,Active
C03581,56,Male,Pune,Medium,Classic,130000,2019-06-04,Active
C03582,36,Male,Hyderabad,High,Classic,55000,2020-09-02,Active
C03583,35,Male,Chennai,Low,Classic,120000,2019-06-21,Active
C03584,49,Male,Chennai,Low,Platinum,890000,2021-05-30,Active
C03585,38,Female,Delhi,Low,Gold,335000,2023-11-05,Active
C03586,39,Male,Delhi,Medium,Gold,290000,2023-06-06,Active
C03587,49,Female,Chennai,Medium,Classic,135000,2023-04-21,Active
C03588,26,Male,Delhi,Low,Classic,115000,2021-09-04,Active
C03589,47,Female,Delhi,Low,Classic,105000,2021-09-26,Active
C03590,27,Male,Bangalore,High,Platinum,920000,2023-11-10,Active
C03591,47,Female,Ahmedabad,Medium,Classic,75000,2019-05-18,Active
C03592,39,Male,Hyderabad,High,Classic,65000,2021-05-16,Active
C03593,37,Female,Ahmedabad,High,Platinum,960000,2020-04-27,Active
C03594,61,Female,Kolkata,Medium,Gold,300000,2021-01-29,Active
C03595,31,Female,Bangalore,Low,Gold,200000,2023-04-28,Active
C03596,25,Male,Pune,Medium,Classic,115000,2020-07-31,Active
C03597,22,Male,Delhi,Low,Gold,200000,2022-03-31,Active
C03598,32,Female,Bangalore,Medium,Classic,140000,2021-12-28,Inactive
C03599,62,Male,Bangalore,Medium,Gold,230000,2020-12-07,Inactive
C03600,62,Male,Mumbai,High,Classic,65000,2022-11-15,Blocked
C03601,31,Male,Bangalore,Low,Classic,105000,2022-04-05,Inactive
C03602,30,Male,Bangalore,Low,Gold,165000,2020-09-15,Blocked
C03603,48,Male,Hyderabad,Medium,Gold,205000,2023-12-13,Inactive
C03604,27,Female,Chennai,High,Gold,180000,2020-01-12,Active
C03605,34,Male,Ahmedabad,High,Classic,150000,2019-04-11,Active
C03606,33,Male,Ahmedabad,Medium,Classic,50000,2021-03-23,Active
C03607,25,Male,Mumbai,Low,Gold,330000,2020-05-28,Active
C03608,62,Male,Mumbai,Low,Gold,205000,2023-05-21,Active
C03609,28,Female,Mumbai,High,Platinum,880000,2023-06-30,Inactive
C03610,21,Male,Pune,Medium,Gold,220000,2020-04-10,Blocked
C03611,25,Female,Mumbai,Medium,Classic,70000,2022-01-12,Active
C03612,31,Male,Hyderabad,Low,Platinum,900000,2020-08-01,Active
C03613,63,Male,Chennai,Low,Classic,90000,2022-07-11,Active
C03614,30,Male,Pune,Medium,Classic,50000,2021-05-31,Active
C03615,35,Male,Hyderabad,High,Classic,75000,2023-10-13,Active
C03616,59,Female,Mumbai,High,Classic,125000,2019-08-18,Inactive
C03617,49,Male,Chennai,High,Gold,300000,2023-05-10,Inactive
C03618,45,Female,Ahmedabad,Medium,Gold,220000,2020-10-30,Active
C03619,26,Female,Hyderabad,Medium,Gold,155000,2022-12-16,Active
C03620,31,Female,Chennai,High,Classic,110000,2019-07-06,Active
C03621,37,Male,Pune,Low,Classic,70000,2021-06-25,Active
C03622,35,Male,Hyderabad,High,Classic,125000,2019-05-18,Active
C03623,36,Female,Kolkata,Medium,Gold,310000,2020-12-20,Blocked
C03624,22,Female,Chennai,High,Classic,150000,2020-11-08,Active
C03625,56,Female,Ahmedabad,Medium,Platinum,550000,2023-12-23,Active
C03626,39,Male,Hyderabad,Low,Classic,55000,2019-12-23,Blocked
C03627,58,Female,Mumbai,Low,Classic,65000,2022-02-26,Active
C03628,41,Female,Mumbai,Low,Gold,310000,2019-03-06,Active
C03629,31,Male,Mumbai,Low,Platinum,750000,2019-10-03,Active
C03630,61,Female,Pune,Medium,Classic,75000,2021-05-31,Active
C03631,23,Male,Kolkata,Medium,Gold,310000,2023-10-22,Active
C03632,54,Male,Hyderabad,Medium,Platinum,420000,2020-11-14,Active
C03633,38,Female,Chennai,Low,Platinum,700000,2021-11-24,Active
C03634,35,Male,Chennai,High,Gold,310000,2019-05-08,Inactive
C03635,45,Male,Delhi,Medium,Gold,290000,2020-11-05,Active
C03636,35,Male,Bangalore,High,Classic,85000,2021-04-22,Active
C03637,50,Male,Ahmedabad,Low,Platinum,950000,2022-08-09,Active
C03638,37,Male,Kolkata,High,Classic,135000,2019-04-13,Active
C03639,38,Female,Kolkata,Low,Platinum,890000,2020-02-28,Blocked
C03640,51,Male,Mumbai,Medium,Classic,145000,2020-07-19,Inactive
C03641,63,Male,Mumbai,Medium,Classic,140000,2021-06-02,Active
C03642,38,Female,Mumbai,High,Gold,275000,2020-07-28,Active
C03643,55,Male,Delhi,Low,Classic,145000,2021-10-20,Active
C03644,33,Male,Delhi,Low,Classic,95000,2021-02-23,Inactive
C03645,34,Male,Delhi,High,Gold,335000,2021-04-22,Active
C03646,56,Male,Mumbai,Low,Gold,340000,2021-01-13,Active
C03647,38,Male,Chennai,Low,Gold,155000,2020-12-29,Active
C03648,25,Male,Mumbai,Medium,Classic,135000,2022-03-09,Active
C03649,34,Male,Kolkata,Low,Gold,280000,2022-01-30,Active
C03650,45,Female,Delhi,Low,Classic,135000,2019-07-11,Inactive
C03651,64,Male,Delhi,Low,Classic,130000,2020-06-20,Active
C03652,59,Female,Bangalore,Low,Gold,220000,2019-11-26,Active
C03653,32,Female,Hyderabad,Medium,Platinum,410000,2020-07-31,Active
C03654,60,Male,Bangalore,Low,Classic,130000,2019-03-17,Blocked
C03655,48,Female,Bangalore,Medium,Gold,240000,2019-09-02,Active
C03656,55,Male,Mumbai,High,Classic,85000,2023-09-07,Active
C03657,21,Male,Hyderabad,Low,Classic,130000,2022-11-13,Active
C03658,23,Male,Kolkata,High,Classic,125000,2021-07-12,Inactive
C03659,63,Female,Hyderabad,High,Platinum,970000,2021-04-25,Active
C03660,27,Male,Ahmedabad,Medium,Platinum,940000,2021-04-21,Active
C03661,29,Male,Mumbai,High,Gold,350000,2022-09-06,Active
C03662,56,Male,Ahmedabad,Low,Gold,235000,2019-09-26,Active
C03663,43,Female,Chennai,High,Gold,255000,2019-11-09,Active
C03664,44,Male,Pune,Medium,Classic,145000,2022-02-18,Active
C03665,30,Male,Kolkata,Low,Classic,125000,2023-05-13,Active
C03666,32,Male,Mumbai,Medium,Classic,130000,2020-02-19,Inactive
C03667,39,Female,Chennai,Medium,Gold,225000,2019-10-16,Active
C03668,52,Male,Kolkata,Low,Platinum,600000,2019-09-15,Active
C03669,44,Male,Chennai,Low,Classic,140000,2021-01-20,Active
C03670,42,Female,Hyderabad,Medium,Classic,100000,2022-10-28,Active
C03671,23,Male,Mumbai,Medium,Classic,75000,2022-05-06,Active
C03672,60,Female,Mumbai,Medium,Platinum,430000,2019-11-11,Active
C03673,47,Female,Hyderabad,Medium,Classic,105000,2020-01-05,Inactive
C03674,39,Female,Bangalore,Low,Classic,55000,2020-02-08,Active
C03675,29,Male,Mumbai,Medium,Gold,325000,2019-10-03,Active
C03676,33,Male,Pune,High,Gold,160000,2020-04-23,Active
C03677,22,Male,Kolkata,High,Classic,150000,2021-08-23,Inactive
C03678,56,Female,Pune,Medium,Classic,105000,2023-07-25,Inactive
C03679,49,Female,Delhi,High,Gold,160000,2019-08-30,Inactive
C03680,31,Male,Delhi,High,Classic,90000,2019-06-03,Active
C03681,54,Female,Mumbai,Low,Platinum,460000,2019-07-29,Active
C03682,24,Female,Ahmedabad,Low,Gold,185000,2020-10-23,Active
C03683,24,Male,Chennai,Low,Classic,140000,2021-02-20,Blocked
C03684,21,Male,Pune,Medium,Classic,70000,2023-07-03,Active
C03685,45,Male,Pune,Medium,Classic,150000,2023-06-29,Active
C03686,46,Male,Hyderabad,Low,Classic,70000,2021-05-04,Active
C03687,31,Female,Kolkata,High,Platinum,900000,2019-03-26,Active
C03688,43,Female,Pune,Medium,Platinum,970000,2019-11-17,Active
C03689,22,Male,Chennai,Medium,Classic,115000,2020-12-19,Active
C03690,39,Male,Delhi,Low,Classic,150000,2022-12-18,Active
C03691,49,Male,Delhi,Low,Classic,145000,2023-09-23,Active
C03692,60,Female,Kolkata,Medium,Classic,55000,2021-03-14,Active
C03693,24,Female,Hyderabad,High,Gold,305000,2021-05-07,Inactive
C03694,36,Male,Delhi,High,Classic,120000,2023-06-30,Active
C03695,57,Female,Kolkata,Medium,Platinum,950000,2019-03-10,Active
C03696,47,Male,Bangalore,Low,Classic,65000,2020-07-20,Active
C03697,25,Male,Delhi,Low,Gold,155000,2023-02-08,Active
C03698,35,Female,Pune,High,Platinum,570000,2019-09-01,Active
C03699,43,Male,Ahmedabad,Low,Classic,90000,2019-08-12,Active
C03700,23,Male,Chennai,Medium,Classic,65000,2020-12-03,Active
C03701,38,Male,Chennai,Medium,Classic,70000,2020-05-10,Active
C03702,63,Male,Ahmedabad,Medium,Classic,100000,2022-06-01,Active
C03703,46,Female,Bangalore,Medium,Platinum,700000,2020-06-22,Blocked
C03704,26,Female,Kolkata,High,Platinum,490000,2019-09-04,Active
C03705,64,Female,Ahmedabad,High,Platinum,640000,2019-07-17,Active
C03706,37,Male,Chennai,High,Platinum,910000,2022-03-23,Active
C03707,58,Male,Kolkata,Medium,Classic,50000,2019-11-27,Active
C03708,62,Male,Chennai,Low,Platinum,990000,2021-01-22,Active
C03709,47,Female,Kolkata,High,Platinum,350000,2019-09-04,Blocked
C03710,40,Male,Chennai,Low,Classic,60000,2022-11-27,Active
C03711,26,Female,Ahmedabad,Medium,Classic,90000,2023-05-25,Active
C03712,55,Male,Mumbai,Low,Gold,305000,2019-12-12,Active
C03713,32,Male,Bangalore,Medium,Classic,110000,2022-04-26,Active
C03714,23,Male,Kolkata,Low,Classic,110000,2019-04-14,Active
C03715,24,Female,Bangalore,High,Platinum,910000,2020-12-13,Active
C03716,24,Male,Delhi,High,Platinum,550000,2022-07-19,Active
C03717,24,Male,Pune,Medium,Classic,110000,2020-11-01,Active
C03718,59,Male,Bangalore,Low,Classic,150000,2021-03-07,Active
C03719,41,Male,Ahmedabad,Medium,Platinum,640000,2022-10-09,Active
C03720,64,Male,Kolkata,Low,Gold,170000,2019-08-10,Active
C03721,22,Male,Hyderabad,High,Classic,95000,2019-08-06,Active
C03722,36,Male,Bangalore,Low,Gold,240000,2020-12-22,Active
C03723,27,Male,Kolkata,Low,Platinum,980000,2019-06-13,Active
C03724,39,Male,Hyderabad,Medium,Platinum,690000,2021-05-23,Active
C03725,63,Male,Chennai,Medium,Classic,80000,2023-01-16,Active
C03726,53,Female,Pune,Medium,Classic,75000,2021-04-19,Active
C03727,29,Male,Kolkata,Low,Platinum,410000,2023-06-12,Active
C03728,57,Male,Hyderabad,Low,Classic,80000,2020-09-22,Active
C03729,37,Male,Ahmedabad,Low,Gold,245000,2020-10-20,Blocked
C03730,47,Male,Pune,Low,Classic,85000,2023-01-28,Active
C03731,53,Female,Pune,High,Classic,55000,2023-05-19,Active
C03732,32,Female,Mumbai,Low,Classic,120000,2023-11-02,Active
C03733,31,Female,Kolkata,Medium,Classic,95000,2022-10-14,Active
C03734,33,Male,Pune,Medium,Platinum,550000,2020-12-14,Active
C03735,51,Male,Chennai,Low,Classic,120000,2021-01-05,Active
C03736,33,Male,Kolkata,High,Platinum,680000,2020-12-18,Inactive
C03737,58,Male,Kolkata,Medium,Platinum,690000,2020-03-01,Active
C03738,46,Male,Hyderabad,Low,Classic,140000,2022-08-25,Active
C03739,51,Male,Pune,High,Gold,170000,2020-02-17,Active
C03740,42,Female,Chennai,Medium,Classic,140000,2023-08-18,Active
C03741,26,Male,Mumbai,Medium,Gold,180000,2021-11-21,Active
C03742,40,Female,Ahmedabad,High,Gold,325000,2020-04-18,Active
C03743,41,Male,Chennai,High,Classic,135000,2022-08-07,Active
C03744,30,Female,Chennai,Medium,Classic,75000,2020-10-17,Active
C03745,39,Male,Bangalore,Low,Gold,165000,2021-08-10,Active
C03746,55,Female,Delhi,Low,Platinum,480000,2019-07-07,Active
C03747,46,Male,Hyderabad,Medium,Classic,90000,2022-09-18,Inactive
C03748,27,Male,Delhi,High,Gold,310000,2022-12-08,Active
C03749,57,Male,Mumbai,Low,Classic,150000,2023-05-30,Blocked
C03750,28,Female,Mumbai,Low,Platinum,550000,2023-02-12,Active
C03751,25,Female,Chennai,High,Classic,110000,2021-11-12,Active
C03752,64,Male,Delhi,Low,Gold,155000,2021-09-08,Active
C03753,56,Female,Hyderabad,Low,Classic,120000,2022-11-17,Inactive
C03754,48,Male,Ahmedabad,Low,Gold,225000,2019-11-17,Active
C03755,23,Male,Kolkata,Low,Platinum,790000,2022-09-04,Active
C03756,59,Male,Hyderabad,High,Gold,245000,2021-01-29,Active
C03757,28,Female,Kolkata,High,Gold,150000,2019-02-12,Active
C03758,35,Male,Chennai,Low,Gold,160000,2023-01-19,Active
C03759,47,Male,Hyderabad,High,Platinum,510000,2019-01-21,Active
C03760,56,Male,Bangalore,Low,Gold,230000,2021-09-23,Active
C03761,36,Male,Kolkata,High,Platinum,540000,2022-05-09,Active
C03762,46,Male,Delhi,Low,Gold,165000,2020-04-03,Active
C03763,64,Male,Mumbai,High,Gold,200000,2021-12-23,Active
C03764,24,Male,Ahmedabad,Low,Classic,120000,2021-02-19,Active
C03765,32,Male,Ahmedabad,Low,Gold,280000,2021-05-11,Blocked
C03766,37,Male,Hyderabad,High,Classic,145000,2020-06-16,Inactive
